tarih,urun_adi,birim,en_dusuk,en_yuksek,ithal_mi,hassasiyet_katsayisi,mevsim_faktoru,ort_fiyat
2024-12-02,marul (mor),Adet,20.0,35.0,0,1.6,0,27.5
2024-12-02,marul (muhteli̇f),Adet,25.0,35.0,0,1.6,0,30.0
2024-12-02,maydonoz,Bağ,3.0,8.0,0,1.2,0,5.5
2024-12-02,misir (taze),Adet,0.0,0.0,0,1.2,0,0.0
2024-12-02,muz (i̇thal),Kg,50.0,75.0,1,1.3,1,62.5
2024-12-02,muz (yerli̇),Kg,33.0,45.0,1,1.3,1,39.0
2024-12-02,nane (bağ),Bağ,6.0,10.0,0,1.6,0,8.0
2024-12-02,nar (muhteli̇f),Kg,15.0,40.0,0,1.1,0,27.5
2024-12-02,nektari̇,Kg,0.0,0.0,0,1.2,0,0.0
2024-12-02,pancar (kirmizi),Kg,15.0,25.0,0,1.2,0,20.0
2024-12-02,patates,Kg,9.0,13.0,0,1.0,1,11.0
2024-12-02,patates (i̇ki̇nci̇),Kg,7.0,10.0,0,1.0,1,8.5
2024-12-02,patlican (kemer),Kg,20.0,50.0,0,1.2,0,35.0
2024-12-02,patlican (topak),Kg,30.0,55.0,0,1.2,0,42.5
2024-12-02,pazi,Bağ,5.0,10.0,0,1.2,0,7.5
2024-12-02,pirasa,Kg,22.0,35.0,0,1.2,0,28.5
2024-12-02,portakal (fi̇ni̇ke),Kg,20.0,40.0,0,1.0,1,30.0
2024-12-02,portakal (muhteli̇f),Kg,15.0,25.0,0,1.0,1,20.0
2024-12-02,roka (bağ),Bağ,6.0,10.0,0,1.2,0,8.0
2024-12-02,salatalik (muhteli̇f),Kg,30.0,40.0,0,1.2,0,35.0
2024-12-02,salatalik (si̇lor),Kg,30.0,50.0,0,1.2,0,40.0
2024-12-02,sarimsak (kuru),Kg,110.0,180.0,0,1.2,0,145.0
2024-12-02,semi̇z otu (bağ),Bağ,6.0,10.0,0,1.2,0,8.0
2024-12-02,sogan (yeşi̇l),Kg,30.0,50.0,0,1.2,0,40.0
2024-12-02,sogan (kirmizi),Kg,20.0,50.0,0,1.2,0,35.0
2024-12-02,sogan (kuru),Kg,10.0,17.0,0,1.2,0,13.5
2024-12-02,şeftali̇ (muhteli̇f),Kg,0.0,0.0,0,1.6,0,0.0
2024-12-02,tere,Bağ,6.0,10.0,0,1.2,0,8.0
2024-12-02,turp (muhteli̇f),Kg,15.0,25.0,0,1.2,0,20.0
2024-12-02,üzüm (çeki̇rdeksi̇z),Kg,40.0,80.0,0,1.4,0,60.0
2024-12-02,üzüm (muhteli̇f),Kg,40.0,80.0,0,1.4,0,60.0
2024-12-02,üzüm (si̇yah),Kg,40.0,80.0,0,1.4,0,60.0
2024-12-02,yer elmasi,Kg,0.0,0.0,0,1.1,0,0.0
2024-12-02,zencefi̇l (taze),Kg,150.0,220.0,0,1.2,0,185.0
2024-12-05,acur,Kg,0.0,0.0,0,1.2,0,0.0
2024-12-05,bi̇ber (ci̇n),Kg,50.0,100.0,0,1.2,0,75.0
2024-12-05,bi̇ber (çarli̇),Kg,30.0,50.0,0,1.2,0,40.0
2024-12-05,bi̇ber (dolma),Kg,20.0,35.0,0,1.2,0,27.5
2024-12-05,bi̇ber (kil),Kg,55.0,80.0,0,1.2,0,67.5
2024-12-05,bi̇ber (köy),Kg,35.0,53.0,0,1.2,0,44.0
2024-12-05,bi̇ber (si̇vri̇),Kg,45.0,70.0,0,1.2,0,57.5
2024-12-05,bi̇ber (kapya),Kg,60.0,80.0,0,1.2,0,70.0
2024-12-05,brokoli̇,Kg,40.0,70.0,0,1.5,0,55.0
2024-12-05,dere otu,Bağ,6.0,10.0,0,1.2,0,8.0
2024-12-05,domates (çeri),Kg,40.0,60.0,0,1.5,0,50.0
2024-12-05,domates (i̇ki̇nci̇),Kg,12.0,25.0,0,1.5,0,18.5
2024-12-05,domates (köy),Kg,35.0,50.0,0,1.5,0,42.5
2024-12-05,domates (muhteli̇f),Kg,25.0,35.0,0,1.5,0,30.0
2024-12-05,domates (salkim kutu),Kg,35.0,55.0,0,1.5,0,45.0
2024-12-05,domates (salkim),Kg,30.0,45.0,0,1.5,0,37.5
2024-12-05,ekşi̇ ot (bağ),Bağ,5.0,10.0,0,1.2,0,7.5
2024-12-05,fasulye (muhteli̇f),Kg,35.0,55.0,0,1.2,0,45.0
2024-12-05,fesleğen (reyhan),Bağ,7.0,10.0,0,1.2,0,8.5
2024-12-05,havuç,Kg,15.0,23.0,0,1.1,1,19.0
2024-12-05,hirtlak,Kg,0.0,0.0,0,1.2,0,0.0
2024-12-05,ispanak,Kg,20.0,35.0,0,1.2,0,27.5
2024-12-05,kabak (bal),Kg,6.0,14.0,0,1.2,0,10.0
2024-12-05,kabak (beyaz),Kg,30.0,50.0,0,1.2,0,40.0
2024-12-05,kabak (kara),Kg,30.0,50.0,0,1.2,0,40.0
2024-12-05,karnabahar,Kg,30.0,45.0,0,1.4,0,37.5
2024-12-05,kerevi̇z,Kg,20.0,60.0,0,1.2,0,40.0
2024-12-05,lahana (beyaz),Kg,8.0,20.0,0,1.2,1,14.0
2024-12-05,lahana (mor),Kg,35.0,55.0,0,1.2,1,45.0
2024-12-05,mantar (kültür),Kg,85.0,130.0,0,1.2,0,107.5
2024-12-05,marul (kivircik),Adet,25.0,35.0,0,1.6,0,30.0
2024-12-05,marul (aysberk),Adet,35.0,50.0,0,1.6,0,42.5
2024-12-05,marul (mor),Adet,20.0,35.0,0,1.6,0,27.5
2024-12-05,marul (muhteli̇f),Adet,25.0,35.0,0,1.6,0,30.0
2024-12-05,maydonoz,Bağ,3.0,8.0,0,1.2,0,5.5
2024-12-05,misir (taze),Adet,0.0,0.0,0,1.2,0,0.0
2024-12-05,nane (bağ),Bağ,6.0,10.0,0,1.6,0,8.0
2024-12-05,pancar (kirmizi),Kg,15.0,25.0,0,1.2,0,20.0
2024-12-05,patates,Kg,9.0,13.0,0,1.0,1,11.0
2024-12-05,patates (i̇ki̇nci̇),Kg,7.0,10.0,0,1.0,1,8.5
2024-12-05,patlican (kemer),Kg,20.0,50.0,0,1.2,0,35.0
2024-12-05,patlican (topak),Kg,30.0,55.0,0,1.2,0,42.5
2024-12-05,pazi,Bağ,5.0,10.0,0,1.2,0,7.5
2024-12-05,pirasa,Kg,22.0,35.0,0,1.2,0,28.5
2024-12-05,roka (bağ),Bağ,6.0,10.0,0,1.2,0,8.0
2024-12-05,salatalik (muhteli̇f),Kg,30.0,40.0,0,1.2,0,35.0
2024-12-05,salatalik (si̇lor),Kg,30.0,50.0,0,1.2,0,40.0
2024-12-05,sarimsak (kuru),Kg,110.0,180.0,0,1.2,0,145.0
2024-12-05,semi̇z otu (bağ),Bağ,6.0,10.0,0,1.2,0,8.0
2024-12-05,sogan (yeşi̇l),Kg,30.0,50.0,0,1.2,0,40.0
2024-12-05,sogan (kirmizi),Kg,20.0,50.0,0,1.2,0,35.0
2024-12-05,sogan (kuru),Kg,10.0,17.0,0,1.2,0,13.5
2024-12-05,tere,Bağ,6.0,10.0,0,1.2,0,8.0
2024-12-05,turp (muhteli̇f),Kg,15.0,25.0,0,1.2,0,20.0
2024-12-05,ananas,Adet,55.0,70.0,1,1.2,0,62.5
2024-12-05,armut (deveci̇),Kg,45.0,60.0,0,1.1,0,52.5
2024-12-05,armut (muhteli̇f),Kg,25.0,50.0,0,1.1,0,37.5
2024-12-05,armut (santa mari̇na),Kg,25.0,50.0,0,1.1,0,37.5
2024-12-05,armut (ankara),Kg,30.0,45.0,0,1.1,0,37.5
2024-12-05,avakado,Adet,30.0,50.0,0,1.2,0,40.0
2024-12-05,ayva (muhteli̇f),Kg,25.0,50.0,0,1.2,0,37.5
2024-12-05,çağla (badem),Kg,0.0,0.0,0,1.2,0,0.0
2024-12-05,çağla (kayisi),Kg,0.0,0.0,0,1.2,0,0.0
2024-12-05,çi̇lek,Kg,500.0,700.0,0,1.2,0,600.0
2024-12-05,dut (paket),Adet,0.0,0.0,0,1.2,0,0.0
2024-12-05,elma (amasya),Kg,25.0,40.0,0,1.1,0,32.5
2024-12-05,elma (arjanti̇n),Kg,30.0,50.0,0,1.1,0,40.0
2024-12-05,elma (golden),Kg,20.0,40.0,0,1.1,0,30.0
2024-12-05,elma (granny smi̇th),Kg,30.0,50.0,0,1.1,0,40.0
2024-12-05,elma (muhteli̇f),Kg,15.0,30.0,0,1.1,0,22.5
2024-12-05,elma (starki̇ng),Kg,20.0,40.0,0,1.1,0,30.0
2024-12-05,eri̇k (anjeli̇ka),Kg,40.0,75.0,0,1.2,0,57.5
2024-12-05,eri̇k (muhteli̇f),Kg,0.0,0.0,0,1.2,0,0.0
2024-12-05,eri̇k (can),Kg,0.0,0.0,0,1.2,0,0.0
2024-12-05,greyfurt,Kg,10.0,20.0,0,1.2,0,15.0
2024-12-05,hi̇ndi̇stan cevi̇zi̇,Adet,55.0,65.0,0,1.2,0,60.0
2024-12-05,hurma (cennet),Kg,35.0,90.0,0,1.2,0,62.5
2024-12-05,i̇nci̇r (beyaz),Kg,0.0,0.0,0,1.2,0,0.0
2024-12-05,karpuz (muhteli̇f),Kg,0.0,0.0,0,1.0,0,0.0
2024-12-05,kavun (i̇thal),Kg,0.0,0.0,0,1.2,0,0.0
2024-12-05,kavun (muhteli̇f),Kg,10.0,30.0,0,1.2,0,20.0
2024-12-05,kayisi (muhteli̇f),Kg,0.0,0.0,0,1.2,0,0.0
2024-12-05,kestane,Kg,90.0,200.0,0,1.2,0,145.0
2024-12-05,ki̇raz (muhteli̇f),Kg,0.0,0.0,0,1.2,0,0.0
2024-12-05,ki̇vi̇,Kg,70.0,90.0,0,1.2,0,80.0
2024-12-05,ki̇vi̇ (i̇thal),Kg,100.0,150.0,0,1.2,0,125.0
2024-12-05,li̇mon,Kg,15.0,25.0,0,1.2,0,20.0
2024-12-05,li̇mon (fi̇le),Kg,0.0,0.0,0,1.2,0,0.0
2024-12-05,li̇mon (yatak),Kg,25.0,40.0,0,1.2,0,32.5
2024-12-05,mandali̇n (muhteli̇f),Kg,20.0,40.0,0,1.2,0,30.0
2024-12-05,mandali̇na (satsuma),Kg,30.0,50.0,0,1.2,0,40.0
2024-12-05,muz (i̇thal),Kg,50.0,75.0,1,1.3,1,62.5
2024-12-05,muz (yerli̇),Kg,33.0,45.0,1,1.3,1,39.0
2024-12-05,nar (muhteli̇f),Kg,15.0,40.0,0,1.1,0,27.5
2024-12-05,nektari̇,Kg,0.0,0.0,0,1.2,0,0.0
2024-12-05,portakal (fi̇ni̇ke),Kg,20.0,40.0,0,1.0,1,30.0
2024-12-05,portakal (muhteli̇f),Kg,15.0,25.0,0,1.0,1,20.0
2024-12-05,şeftali̇ (muhteli̇f),Kg,0.0,0.0,0,1.6,0,0.0
2024-12-05,üzüm (çeki̇rdeksi̇z),Kg,40.0,80.0,0,1.4,0,60.0
2024-12-05,üzüm (muhteli̇f),Kg,40.0,80.0,0,1.4,0,60.0
2024-12-05,üzüm (si̇yah),Kg,40.0,80.0,0,1.4,0,60.0
2024-12-05,yer elmasi,Kg,0.0,0.0,0,1.1,0,0.0
2024-12-05,zencefi̇l (taze),Kg,150.0,220.0,0,1.2,0,185.0
2024-12-05,acur,Kg,0.0,0.0,0,1.2,0,0.0
2024-12-05,ananas,Adet,55.0,70.0,1,1.2,0,62.5
2024-12-05,armut (deveci̇),Kg,45.0,60.0,0,1.1,0,52.5
2024-12-05,armut (muhteli̇f),Kg,25.0,50.0,0,1.1,0,37.5
2024-12-05,armut (santa mari̇na),Kg,25.0,50.0,0,1.1,0,37.5
2024-12-05,armut (ankara),Kg,30.0,45.0,0,1.1,0,37.5
2024-12-05,avakado,Adet,30.0,50.0,0,1.2,0,40.0
2024-12-05,ayva (muhteli̇f),Kg,25.0,50.0,0,1.2,0,37.5
2024-12-05,bi̇ber (ci̇n),Kg,50.0,100.0,0,1.2,0,75.0
2024-12-05,bi̇ber (çarli̇),Kg,30.0,50.0,0,1.2,0,40.0
2024-12-05,bi̇ber (dolma),Kg,20.0,35.0,0,1.2,0,27.5
2024-12-05,bi̇ber (kil),Kg,55.0,80.0,0,1.2,0,67.5
2024-12-05,bi̇ber (köy),Kg,35.0,53.0,0,1.2,0,44.0
2024-12-05,bi̇ber (si̇vri̇),Kg,45.0,70.0,0,1.2,0,57.5
2024-12-05,bi̇ber (kapya),Kg,60.0,80.0,0,1.2,0,70.0
2024-12-05,brokoli̇,Kg,40.0,70.0,0,1.5,0,55.0
2024-12-05,çağla (badem),Kg,0.0,0.0,0,1.2,0,0.0
2024-12-05,çağla (kayisi),Kg,0.0,0.0,0,1.2,0,0.0
2024-12-05,çi̇lek,Kg,500.0,700.0,0,1.2,0,600.0
2024-12-05,dere otu,Bağ,6.0,10.0,0,1.2,0,8.0
2024-12-05,domates (çeri),Kg,40.0,60.0,0,1.5,0,50.0
2024-12-05,domates (i̇ki̇nci̇),Kg,12.0,25.0,0,1.5,0,18.5
2024-12-05,domates (köy),Kg,35.0,50.0,0,1.5,0,42.5
2024-12-05,domates (muhteli̇f),Kg,25.0,35.0,0,1.5,0,30.0
2024-12-05,domates (salkim kutu),Kg,35.0,55.0,0,1.5,0,45.0
2024-12-05,domates (salkim),Kg,30.0,45.0,0,1.5,0,37.5
2024-12-05,dut (paket),Adet,0.0,0.0,0,1.2,0,0.0
2024-12-05,ekşi̇ ot (bağ),Bağ,5.0,10.0,0,1.2,0,7.5
2024-12-05,elma (amasya),Kg,25.0,40.0,0,1.1,0,32.5
2024-12-05,elma (arjanti̇n),Kg,30.0,50.0,0,1.1,0,40.0
2024-12-05,elma (golden),Kg,20.0,40.0,0,1.1,0,30.0
2024-12-05,elma (granny smi̇th),Kg,30.0,50.0,0,1.1,0,40.0
2024-12-05,elma (muhteli̇f),Kg,15.0,30.0,0,1.1,0,22.5
2024-12-05,elma (starki̇ng),Kg,20.0,40.0,0,1.1,0,30.0
2024-12-05,eri̇k (anjeli̇ka),Kg,40.0,75.0,0,1.2,0,57.5
2024-12-05,eri̇k (muhteli̇f),Kg,0.0,0.0,0,1.2,0,0.0
2024-12-05,eri̇k (can),Kg,0.0,0.0,0,1.2,0,0.0
2024-12-05,fasulye (muhteli̇f),Kg,35.0,55.0,0,1.2,0,45.0
2024-12-05,fesleğen (reyhan),Bağ,7.0,10.0,0,1.2,0,8.5
2024-12-05,greyfurt,Kg,10.0,20.0,0,1.2,0,15.0
2024-12-05,havuç,Kg,15.0,23.0,0,1.1,1,19.0
2024-12-05,hirtlak,Kg,0.0,0.0,0,1.2,0,0.0
2024-12-05,hi̇ndi̇stan cevi̇zi̇,Adet,55.0,65.0,0,1.2,0,60.0
2024-12-05,hurma (cennet),Kg,35.0,90.0,0,1.2,0,62.5
2024-12-05,ispanak,Kg,20.0,35.0,0,1.2,0,27.5
2024-12-05,i̇nci̇r (beyaz),Kg,0.0,0.0,0,1.2,0,0.0
2024-12-05,kabak (bal),Kg,6.0,14.0,0,1.2,0,10.0
2024-12-05,kabak (beyaz),Kg,30.0,50.0,0,1.2,0,40.0
2024-12-05,kabak (kara),Kg,30.0,50.0,0,1.2,0,40.0
2024-12-05,karnabahar,Kg,30.0,45.0,0,1.4,0,37.5
2024-12-05,karpuz (muhteli̇f),Kg,0.0,0.0,0,1.0,0,0.0
2024-12-05,kavun (i̇thal),Kg,0.0,0.0,0,1.2,0,0.0
2024-12-05,kavun (muhteli̇f),Kg,10.0,30.0,0,1.2,0,20.0
2024-12-05,kayisi (muhteli̇f),Kg,0.0,0.0,0,1.2,0,0.0
2024-12-05,kerevi̇z,Kg,20.0,60.0,0,1.2,0,40.0
2024-12-05,kestane,Kg,90.0,200.0,0,1.2,0,145.0
2024-12-05,ki̇raz (muhteli̇f),Kg,0.0,0.0,0,1.2,0,0.0
2024-12-05,ki̇vi̇,Kg,70.0,90.0,0,1.2,0,80.0
2024-12-05,ki̇vi̇ (i̇thal),Kg,100.0,150.0,0,1.2,0,125.0
2024-12-05,lahana (beyaz),Kg,8.0,20.0,0,1.2,1,14.0
2024-12-05,lahana (mor),Kg,35.0,55.0,0,1.2,1,45.0
2024-12-05,li̇mon,Kg,15.0,25.0,0,1.2,0,20.0
2024-12-05,li̇mon (fi̇le),Kg,0.0,0.0,0,1.2,0,0.0
2024-12-05,li̇mon (yatak),Kg,25.0,40.0,0,1.2,0,32.5
2024-12-05,mandali̇n (muhteli̇f),Kg,20.0,40.0,0,1.2,0,30.0
2024-12-05,mandali̇na (satsuma),Kg,30.0,50.0,0,1.2,0,40.0
2024-12-05,mantar (kültür),Kg,85.0,130.0,0,1.2,0,107.5
2024-12-05,marul (kivircik),Adet,25.0,35.0,0,1.6,0,30.0
2024-12-05,marul (aysberk),Adet,35.0,50.0,0,1.6,0,42.5
2024-12-05,marul (mor),Adet,20.0,35.0,0,1.6,0,27.5
2024-12-05,marul (muhteli̇f),Adet,25.0,35.0,0,1.6,0,30.0
2024-12-05,maydonoz,Bağ,3.0,8.0,0,1.2,0,5.5
2024-12-05,misir (taze),Adet,0.0,0.0,0,1.2,0,0.0
2024-12-05,muz (i̇thal),Kg,50.0,75.0,1,1.3,1,62.5
2024-12-05,muz (yerli̇),Kg,33.0,45.0,1,1.3,1,39.0
2024-12-05,nane (bağ),Bağ,6.0,10.0,0,1.6,0,8.0
2024-12-05,nar (muhteli̇f),Kg,15.0,40.0,0,1.1,0,27.5
2024-12-05,nektari̇,Kg,0.0,0.0,0,1.2,0,0.0
2024-12-05,pancar (kirmizi),Kg,15.0,25.0,0,1.2,0,20.0
2024-12-05,patates,Kg,9.0,13.0,0,1.0,1,11.0
2024-12-05,patates (i̇ki̇nci̇),Kg,7.0,10.0,0,1.0,1,8.5
2024-12-05,patlican (kemer),Kg,20.0,50.0,0,1.2,0,35.0
2024-12-05,patlican (topak),Kg,30.0,55.0,0,1.2,0,42.5
2024-12-05,pazi,Bağ,5.0,10.0,0,1.2,0,7.5
2024-12-05,pirasa,Kg,22.0,35.0,0,1.2,0,28.5
2024-12-05,portakal (fi̇ni̇ke),Kg,20.0,40.0,0,1.0,1,30.0
2024-12-05,portakal (muhteli̇f),Kg,15.0,25.0,0,1.0,1,20.0
2024-12-05,roka (bağ),Bağ,6.0,10.0,0,1.2,0,8.0
2024-12-05,salatalik (muhteli̇f),Kg,30.0,40.0,0,1.2,0,35.0
2024-12-05,salatalik (si̇lor),Kg,30.0,50.0,0,1.2,0,40.0
2024-12-05,sarimsak (kuru),Kg,110.0,180.0,0,1.2,0,145.0
2024-12-05,semi̇z otu (bağ),Bağ,6.0,10.0,0,1.2,0,8.0
2024-12-05,sogan (yeşi̇l),Kg,30.0,50.0,0,1.2,0,40.0
2024-12-05,sogan (kirmizi),Kg,20.0,50.0,0,1.2,0,35.0
2024-12-05,sogan (kuru),Kg,10.0,17.0,0,1.2,0,13.5
2024-12-05,şeftali̇ (muhteli̇f),Kg,0.0,0.0,0,1.6,0,0.0
2024-12-05,tere,Bağ,6.0,10.0,0,1.2,0,8.0
2024-12-05,turp (muhteli̇f),Kg,15.0,25.0,0,1.2,0,20.0
2024-12-05,üzüm (çeki̇rdeksi̇z),Kg,40.0,80.0,0,1.4,0,60.0
2024-12-05,üzüm (muhteli̇f),Kg,40.0,80.0,0,1.4,0,60.0
2024-12-05,üzüm (si̇yah),Kg,40.0,80.0,0,1.4,0,60.0
2024-12-05,yer elmasi,Kg,0.0,0.0,0,1.1,0,0.0
2024-12-05,zencefi̇l (taze),Kg,150.0,220.0,0,1.2,0,185.0
2024-12-09,acur,Kg,0.0,0.0,0,1.2,0,0.0
2024-12-09,bi̇ber (ci̇n),Kg,50.0,100.0,0,1.2,0,75.0
2024-12-09,bi̇ber (çarli̇),Kg,30.0,50.0,0,1.2,0,40.0
2024-12-09,bi̇ber (dolma),Kg,25.0,45.0,0,1.2,0,35.0
2024-12-09,bi̇ber (kil),Kg,55.0,80.0,0,1.2,0,67.5
2024-12-09,bi̇ber (köy),Kg,35.0,53.0,0,1.2,0,44.0
2024-12-09,bi̇ber (si̇vri̇),Kg,45.0,70.0,0,1.2,0,57.5
2024-12-09,bi̇ber (kapya),Kg,60.0,80.0,0,1.2,0,70.0
2024-12-09,brokoli̇,Kg,40.0,70.0,0,1.5,0,55.0
2024-12-09,dere otu,Bağ,6.0,10.0,0,1.2,0,8.0
2024-12-09,domates (çeri),Kg,40.0,60.0,0,1.5,0,50.0
2024-12-09,domates (i̇ki̇nci̇),Kg,12.0,25.0,0,1.5,0,18.5
2024-12-09,domates (köy),Kg,35.0,50.0,0,1.5,0,42.5
2024-12-09,domates (muhteli̇f),Kg,25.0,38.0,0,1.5,0,31.5
2024-12-09,domates (salkim kutu),Kg,35.0,55.0,0,1.5,0,45.0
2024-12-09,domates (salkim),Kg,30.0,45.0,0,1.5,0,37.5
2024-12-09,ekşi̇ ot (bağ),Bağ,5.0,10.0,0,1.2,0,7.5
2024-12-09,fasulye (muhteli̇f),Kg,35.0,70.0,0,1.2,0,52.5
2024-12-09,fesleğen (reyhan),Bağ,7.0,10.0,0,1.2,0,8.5
2024-12-09,havuç,Kg,15.0,23.0,0,1.1,1,19.0
2024-12-09,hirtlak,Kg,0.0,0.0,0,1.2,0,0.0
2024-12-09,ispanak,Kg,20.0,35.0,0,1.2,0,27.5
2024-12-09,kabak (bal),Kg,6.0,14.0,0,1.2,0,10.0
2024-12-09,kabak (beyaz),Kg,30.0,50.0,0,1.2,0,40.0
2024-12-09,kabak (kara),Kg,20.0,50.0,0,1.2,0,35.0
2024-12-09,karnabahar,Kg,30.0,60.0,0,1.4,0,45.0
2024-12-09,kerevi̇z,Kg,20.0,50.0,0,1.2,0,35.0
2024-12-09,lahana (beyaz),Kg,8.0,20.0,0,1.2,1,14.0
2024-12-09,lahana (mor),Kg,35.0,55.0,0,1.2,1,45.0
2024-12-09,mantar (kültür),Kg,85.0,130.0,0,1.2,0,107.5
2024-12-09,marul (kivircik),Adet,25.0,35.0,0,1.6,0,30.0
2024-12-09,marul (aysberk),Adet,35.0,50.0,0,1.6,0,42.5
2024-12-09,marul (mor),Adet,20.0,35.0,0,1.6,0,27.5
2024-12-09,marul (muhteli̇f),Adet,25.0,35.0,0,1.6,0,30.0
2024-12-09,maydonoz,Bağ,3.0,8.0,0,1.2,0,5.5
2024-12-09,misir (taze),Adet,0.0,0.0,0,1.2,0,0.0
2024-12-09,nane (bağ),Bağ,6.0,10.0,0,1.6,0,8.0
2024-12-09,pancar (kirmizi),Kg,15.0,25.0,0,1.2,0,20.0
2024-12-09,patates,Kg,9.0,13.0,0,1.0,1,11.0
2024-12-09,patates (i̇ki̇nci̇),Kg,7.0,10.0,0,1.0,1,8.5
2024-12-09,patlican (kemer),Kg,30.0,65.0,0,1.2,0,47.5
2024-12-09,patlican (topak),Kg,40.0,65.0,0,1.2,0,52.5
2024-12-09,pazi,Bağ,5.0,10.0,0,1.2,0,7.5
2024-12-09,pirasa,Kg,22.0,35.0,0,1.2,0,28.5
2024-12-09,roka (bağ),Bağ,6.0,10.0,0,1.2,0,8.0
2024-12-09,salatalik (muhteli̇f),Kg,30.0,35.0,0,1.2,0,32.5
2024-12-09,salatalik (si̇lor),Kg,25.0,45.0,0,1.2,0,35.0
2024-12-09,sarimsak (kuru),Kg,120.0,200.0,0,1.2,0,160.0
2024-12-09,semi̇z otu (bağ),Bağ,6.0,12.0,0,1.2,0,9.0
2024-12-09,sogan (yeşi̇l),Kg,30.0,50.0,0,1.2,0,40.0
2024-12-09,sogan (kirmizi),Kg,20.0,50.0,0,1.2,0,35.0
2024-12-09,sogan (kuru),Kg,10.0,17.0,0,1.2,0,13.5
2024-12-09,tere,Bağ,6.0,10.0,0,1.2,0,8.0
2024-12-09,turp (muhteli̇f),Kg,15.0,25.0,0,1.2,0,20.0
2024-12-09,ananas,Adet,55.0,70.0,1,1.2,0,62.5
2024-12-09,armut (deveci̇),Kg,45.0,60.0,0,1.1,0,52.5
2024-12-09,armut (muhteli̇f),Kg,25.0,50.0,0,1.1,0,37.5
2024-12-09,armut (santa mari̇na),Kg,25.0,50.0,0,1.1,0,37.5
2024-12-09,armut (ankara),Kg,30.0,45.0,0,1.1,0,37.5
2024-12-09,avakado,Adet,30.0,50.0,0,1.2,0,40.0
2024-12-09,ayva (muhteli̇f),Kg,25.0,50.0,0,1.2,0,37.5
2024-12-09,çağla (badem),Kg,0.0,0.0,0,1.2,0,0.0
2024-12-09,çağla (kayisi),Kg,0.0,0.0,0,1.2,0,0.0
2024-12-09,çi̇lek,Kg,250.0,350.0,0,1.2,0,300.0
2024-12-09,dut (paket),Adet,0.0,0.0,0,1.2,0,0.0
2024-12-09,elma (amasya),Kg,25.0,40.0,0,1.1,0,32.5
2024-12-09,elma (arjanti̇n),Kg,30.0,50.0,0,1.1,0,40.0
2024-12-09,elma (golden),Kg,20.0,40.0,0,1.1,0,30.0
2024-12-09,elma (granny smi̇th),Kg,30.0,50.0,0,1.1,0,40.0
2024-12-09,elma (muhteli̇f),Kg,15.0,30.0,0,1.1,0,22.5
2024-12-09,elma (starki̇ng),Kg,20.0,40.0,0,1.1,0,30.0
2024-12-09,eri̇k (anjeli̇ka),Kg,40.0,75.0,0,1.2,0,57.5
2024-12-09,eri̇k (muhteli̇f),Kg,0.0,0.0,0,1.2,0,0.0
2024-12-09,eri̇k (can),Kg,0.0,0.0,0,1.2,0,0.0
2024-12-09,greyfurt,Kg,10.0,20.0,0,1.2,0,15.0
2024-12-09,hi̇ndi̇stan cevi̇zi̇,Adet,55.0,65.0,0,1.2,0,60.0
2024-12-09,hurma (cennet),Kg,35.0,80.0,0,1.2,0,57.5
2024-12-09,i̇nci̇r (beyaz),Kg,0.0,0.0,0,1.2,0,0.0
2024-12-09,karpuz (muhteli̇f),Kg,0.0,0.0,0,1.0,0,0.0
2024-12-09,kavun (i̇thal),Kg,0.0,0.0,0,1.2,0,0.0
2024-12-09,kavun (muhteli̇f),Kg,10.0,30.0,0,1.2,0,20.0
2024-12-09,kayisi (muhteli̇f),Kg,0.0,0.0,0,1.2,0,0.0
2024-12-09,kestane,Kg,90.0,180.0,0,1.2,0,135.0
2024-12-09,ki̇raz (muhteli̇f),Kg,0.0,0.0,0,1.2,0,0.0
2024-12-09,ki̇vi̇,Kg,70.0,90.0,0,1.2,0,80.0
2024-12-09,ki̇vi̇ (i̇thal),Kg,100.0,150.0,0,1.2,0,125.0
2024-12-09,li̇mon,Kg,8.0,20.0,0,1.2,0,14.0
2024-12-09,li̇mon (fi̇le),Kg,0.0,0.0,0,1.2,0,0.0
2024-12-09,li̇mon (yatak),Kg,20.0,30.0,0,1.2,0,25.0
2024-12-09,mandali̇n (muhteli̇f),Kg,20.0,40.0,0,1.2,0,30.0
2024-12-09,mandali̇na (satsuma),Kg,30.0,50.0,0,1.2,0,40.0
2024-12-09,muz (i̇thal),Kg,50.0,75.0,1,1.3,1,62.5
2024-12-09,muz (yerli̇),Kg,33.0,45.0,1,1.3,1,39.0
2024-12-09,nar (muhteli̇f),Kg,15.0,45.0,0,1.1,0,30.0
2024-12-09,nektari̇,Kg,0.0,0.0,0,1.2,0,0.0
2024-12-09,portakal (fi̇ni̇ke),Kg,20.0,40.0,0,1.0,1,30.0
2024-12-09,portakal (muhteli̇f),Kg,15.0,25.0,0,1.0,1,20.0
2024-12-09,şeftali̇ (muhteli̇f),Kg,0.0,0.0,0,1.6,0,0.0
2024-12-09,üzüm (çeki̇rdeksi̇z),Kg,40.0,80.0,0,1.4,0,60.0
2024-12-09,üzüm (muhteli̇f),Kg,40.0,80.0,0,1.4,0,60.0
2024-12-09,üzüm (si̇yah),Kg,40.0,80.0,0,1.4,0,60.0
2024-12-09,yer elmasi,Kg,0.0,0.0,0,1.1,0,0.0
